time,0
0,0.0
1,5.3247852137411076e-05
2,8.309474205907033e-05
3,0.00011030889453269328
4,0.00013578266928388939
5,0.00017628989287961578
6,0.00022563881162532674
7,0.000312162516319024
8,0.00044611069572407963
9,0.0005880204397090068
10,0.0008542960292215113
11,0.0012831868245312826
12,0.001819388928437404
13,0.0027343616801427974
14,0.004428167726007506
15,0.007091261245387876
16,0.010496152943696062
17,0.017802906066436038
18,0.032199764449773155
19,0.06090734218354763
20,0.12930383588626632
21,0.3091483966876045
22,0.6237581048576797
23,1.1223276231547543
24,1.7788912457501338
25,2.6478221293746618
26,3.457927572341921
27,4.7129197442631545
28,5.761250652926659
29,7.209766858895399
30,9.195428357250313
31,11.029788336819017
32,11.285262809559466
33,12.053327769307305
34,13.609214039522026
35,12.301534721163115
36,10.819816108629208
37,11.492882344414138
38,11.980488171393239
39,10.710662611043851
40,10.746560524173802
41,11.87592156836326
42,11.767334099807552
43,11.118223196433517
44,10.759341903651936
45,10.264006966771174
46,9.19959898168541
47,8.363182054324984
48,7.5710663669976
49,6.991179605152718
50,7.098361867856481
51,7.703822473423386
52,8.545241463999655
53,9.51286841854266
54,10.086995942671209
55,9.30961552864297
56,8.255532250998801
57,7.889447285743576
58,7.3219727857401775
59,7.022137469599431
60,7.408080121587378
61,8.207952603879342
62,8.334361832823733
63,7.6812117138567695
64,7.659935592794125
65,7.551228023099754
66,6.915358059854608
67,6.904208321827584
68,7.77214400740799
69,9.306213973058128
70,11.812253596645515
71,13.0829150659103
72,12.946315589665929
73,12.323484732164525
74,11.304640521241346
75,8.838786070382334
76,6.604100634316643
77,5.942135795658267
78,5.800061911700433
79,6.358078105147292
80,7.060542761775126
81,8.089288742213075
82,8.66187537701674
83,8.880351555297807
84,8.938286094985344
85,8.88718414296537
86,8.665440849023188
87,8.730932835555848
88,8.734809786054855
89,8.193292943695727
90,6.993325009094256
91,5.388712909964455
92,5.515253038302207
93,5.878924147077104
94,6.295757009463451
95,8.58632468926982
96,11.690702732015776
97,13.972072722171493
98,15.089703764618447
99,13.110849535742348
100,9.787361190900498
101,7.734454034455423
102,6.63641948518414
103,6.1078769628351495
104,6.354530529441414
105,6.715219837319227
106,7.18319352529692
107,7.913162340339835
108,8.199679713611914
109,7.348787403876594
110,6.323325197192022
111,5.655785218545241
112,5.515958639188259
113,5.59336925618651
114,6.03614540456049
115,6.772087215359823
116,7.443334557741448
117,7.840147406064123
118,7.61761416268188
119,6.776750780052306
120,5.914950490783777
121,5.18759327070024
122,4.695695835833307
123,4.601764076927383
124,5.184447160854987
125,6.081983701756624
126,6.563815171399063
127,6.83773992172658
128,7.180544825799288
129,7.304958698926836
130,6.84917837092814
131,6.242838682628288
132,5.673150133279019
133,5.15293263568323
134,4.534127839746519
135,4.040052224349462
136,4.206023579959315
137,4.769275606941276
138,5.420944054973017
139,5.87814840379556
140,6.2189470163239
141,6.490214853143875
142,6.358528233379966
143,5.823847411885719
144,5.281756770365991
145,5.0463939294014635
146,4.873575993992668
147,4.72994904148874
148,4.840126346292651
149,4.766249704366071
150,4.806639429380645
151,4.614302390294438
152,4.622474969493302
153,4.620781359748076
154,5.66992489126479
155,7.3816029506276255
156,8.581387564994358
157,9.13679016423883
158,9.285929125397752
159,8.922584466756414
160,7.258658400446455
161,4.595738809383123
162,3.844165154158918
163,3.6682364894116724
164,3.933132356821103
165,5.066997249190158
166,7.011550738774896
167,8.277937633276379
168,8.617017664802356
169,8.226160161213722
170,7.461407808081303
171,6.7276173500853
172,6.2339535980823175
173,5.398294215406098
174,4.4912687355792755
175,4.150666546009029
176,4.138113483129864
177,4.31565550117452
178,4.810651743630718
179,5.3280642112145
180,5.474869793092781
181,5.400874258279225
182,5.1868170723706095
183,4.792764218509991
184,4.32976107922925
185,4.029844407874168
186,3.6515071168974735
187,3.5178182272478895
188,3.995986529908177
189,4.313511811236694
190,4.269917532489033
191,4.184691016819121
192,4.180417503311329
193,4.026854807216745
194,3.8324240415551083
195,3.51089647440259
196,3.3490366357017836
197,3.318021538083344
198,3.5525338423611634
199,3.7982244641371716
200,3.996963446494247
201,4.168582017376853
202,4.396991542251091
203,4.711332384494307
204,4.6985398596281716
205,4.516439303066643
